RECORDTIME,RMSSD
,0.001760792
,0.027002753
,0.020290472
,0.030536155
,0.033348696
,0.025076518
,0.005778707
,0.050932984
,0.12864419
,0.157419553
,0.308670425
,0.265489654
,0.340790111
,0.29270512
,0.375639617
,0.3282164
,0.293674147
,0.162560121
,0.123042744
,0.101204193
,0.079672894
,0.077888467
,0.077569398
,0.063010364
,0.021909455
,0.005636899
,0.013353659
,0.03551128
,0.09199844
,0.063683956
,0.113588825
,0.034199549
,0.002765271
,0.026352797
,0.066555583
,0.038465629
,0.006594108
,0.016946148
,0.003817019
,0
,0.015185356
,0.074615048
,0.240401319
,0.473724016
,0.490941965
,0.511764219
,0.354628284
,0.307405963
,0.134009288
,0.227614895
,0.256815684
,0.259781851
,0.336665839
,0.276739816
,0.253164108
,0.236383404
,0.189964666
,0.039056499
,0
,0
,0
,0.001914418
,0.032166956
,0.053780976
,0.061261389
,0.069238132
,0.104843951
,0.120312925
,0.244005625
,0.354533745
,0.524030678
,0.587088311
,0.457026034
,0.569102232
,0.714999823
,0.819465617
,0.809089942
,0.835939069
,0.863520875
,0.756431619
,0.686614434
,0.512473263
,0.417662282
,0.221848005
,0.033537774
,0
,0.01353092
,0.119202089
,0.120785621
,0.081185521
,0.129034164
,0.212004112
,0.206875362
,0.261495373
,0.235768899
,0.273927276
,0.212205008
,0.289266258
,0.433119438
,0.579017029
,0.670861843
,0.522825303
,0.438389998
,0.494818071
,0.328700913
,0.099703383
,0.07533591
,0.14971461
,0.395291949
,0.905886246
,0.96367332
,0.932865364
,0.932156321
,0.923127829
,0.853369731
,0.419836684
,0.330615332
,0.437172806
,0.489015729
,0.270062987
,0.19907588
,0.306200589
,0.303080796
,0.219000012
,0.350090403
,0.452488153
,0.533543683
,0.691861358
,0.618097163
,0.495078054
,0.301532716
,0.086243367
,0.038631073
,0.013625459
,0.003521584
,0.020562272
,0.065610191
,0.112383451
,0.148816488
,0.148769218
,0.07819572
,0.113411565
,0.205669987
,0.170005081
,0.130334078
,0.120596542
,0.023741152
,0.005471455
,0.01294005
,0.048687678
,0.044078893
,0.070313516
,0.043168953
,0.086786968
,0.011143806
,0
,0.006263221
,0.137672682
,0.166920741
,0.219744508
,0.088122334
,0.067040096
,0.107231066
,0.292374233
,0.155942378
,0.111532598
,0.286370995
,0.261908982
,0.360241548
,0.327200104
,0.774429515
,0.761879439
,0.849257277
,0.948866121
,0.937166897
,0.958745465
,0.901194739
,0.845676605
,0.325829286
,0.1231491
,0.151522672
,0.123751787
,0.171588613
,0.686614434
,0.644556316
,0.439004502
,0.50190851
,0.50585552
,0.341357346
,0.035700358
,0.04186904
,0.070478959
,0.110693563
,0.141135179
,0.077262145
,0.085333428
,0.146653904
,0.139327117
,0.110988998
,0.130345895
,0.231148297
,0.3597334
,0.283901159
,0.183394193
,0.166128975
,0.09485825
,0.004916037
,0.02538377
,0.000768131
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.0008154
,0.036314863
,0.022937569
,0.062998546
,0.162914643
,0.310856643
,0.381323785
,0.187045769
,0
,0
,0
,0
,0.015728956
,0.137920847
,0.163399156
,0.148745583
,0.080452843
,0.064794791
,0.042932605
,0.058685196
,0.194278016
,0.080937356
,0.061379563
,0.008366717
,0
,0
,0.014310868
,0.011592867
,0.017537018
,0.024698361
,0.000839035
,0
,0
,0
,0.072417012
,0.245010104
,0.461741175
,0.718001442
,0.873305681
,0.918306331
,0.962337954
,0.966001347
,0.956760142
,0.956346533
,0.98092672
,0.981943017
,0.951773201
,0.961794354
,0.982592973
,0.991196039
,0.992980466
,0.956488342
,0.95036693
,0.985346427
,0.961912528
,0.820198296
,0.60539346
,0.574183713
,0.637241347
,0.768249016
,0.777301143
,0.694272107
,0.407168433
,0.114037887
,0.132106687
,0.078160268
,0.195400669
,0.568369554
,0.373110694
,0.294300469
,0.051760201
,0.001784427
,0
,0
,0
,0
,0
,0
,0.33425509
,0.279906879
,0.332683376
,0.210432399
,0.204110091
,0.167086184
,0.144786755
,0.115999575
,0.070254429
,0.020503185
,0
,0
,0
,0
,0
,0
,0.102610463
,0.258824642
,0.472636816
,0.443908722
,0.580931447
,0.514706751
,0.442596991
,0.397017289
,0.46385649
,0.456494251
,0.457416008
,0.373382494
,0.261318113
,0.235213481
,0.370723579
,0.29361506
,0.222947023
,0.285886482
,0.29942922
,0.427187105
,0.463962846
,0.384727195
,0.244643765
,0.322614954
,0.413573463
,0.338544806
,0.313208305
,0.352052091
,0.533413692
,0.526547784
,0.532101961
,0.552179719
,0.535517188
,0.60484986
,0.661916073
,0.579359733
,0.492738209
,0.567719597
,0.445090462
,0.419056735
,0.702674277
,0.785833304
,0.50535919
,0.610144054
,0.72196027
,0.841162359
,0.869417757
,0.950875078
,0.925633117
,0.886446627
,0.83680174
,0.687063495
,0.632384396
,0.597452169
,0.603029981
,0.558596566
,0.621996904
,0.848997294
,0.915954668
,0.953983054
,0.960577162
,0.975242552
,0.983278382
,0.992614127
,0.990262464
,0.995036693
,0.98646908
,0.96853027
,0.925562213
,0.318100708
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.092695667
,0.410784557
,0.445244088
,0.431784073
,0.330059914
,0.403020527
,0.448789308
,0.322094988
,0.472128668
,0.487065858
,0.469942449
,0.348778672
,0.34120372
,0.271315631
,0.14880467
,0.125075336
,0.316800794
,0.088902282
,0.071400716
,0.010576571
,0.003698845
,0.017064322
,0.018080618
,0.007752213
,0.065468383
,0.074213257
,0.007433143
,0
,0
,0
,0
,0.084967089
,0.207466232
,0.266163246
,0.45340991
,0.539168764
,0.572753808
,0.47221139
,0.508691696
,0.306153319
,0.423641886
,0.576263575
,0.610581298
,0.415263351
,0.49550348
,0.436451945
,0.325214781
,0.254901266
,0.159050354
,0.054726368
,0.032320582
,0.063341251
,0.10407582
,0.041679961
,0.011911937
,0.001087201
,0.008213091
,0.014748112
,0.039399204
,0.084482575
,0.11829215
,0.077864833
,0.022902116
,0.021625838
,0.071625247
,0.06484206
,0.084624384
,0.06457026
,0.065988348
,0.090450361
,0.079909242
,0.095827277
,0.07583224
,0
,0.047127782
,0.013719999
,0.031221564
,0.052729228
,0.160562981
,0.108743692
,0.076316754
,0.067867314
,0.177650938
,0.143971355
,0.093983763
,0.085510689
,0.092719301
,0.077900285
,0.039304664
,0.01956961
,0.004407889
,0
,0
,0.015598965
,0.062041337
,0.055730847
,0.055648125
,0.10993725
,0.197811418
,0.185237707
,0.241299441
,0.218113707
,0.200824854
,0.239633188
,0.227260373
,0.235827986
,0.323229458
,0.411623592
,0.449923778
,0.406282129
,0.293154182
,0.128573286
,0.085865211
,0.035014949
,0
,0
,0
,0.000118174
,0.008260361
,0.017005235
,0.030441616
,0
,0.011663771
,0.218184611
,0.314460949
,0.293118729
,0.340719207
,0.465948169
,0.396615497
,0.338651162
,0.318006169
,0.297290271
,0.297774784
,0.214993914
,0.203093795
,0.119686603
,0.122900935
,0.043972536
,0
,0
,0.01988868
,0.004372437
,0.006735917
,0.007385873
,0.022015812
,0.007125891
,0.04704506
,0.166128975
,0.283936611
,0.394382009
,0.346887888
,0.432599473
,0.500844944
,0.579442455
,0.67064913
,0.478261897
,0.16061025
,0.056061734
,0.065054774
,0.066319235
,0.198744992
,0.338674797
,0.379858428
,0.361553279
,0.286477352
,0.252963212
,0.281833115
,0.186336725
,0.260999043
,0.150754541
,0.160137555
,0.035428558
,0
,0.13672729
,0.117228584
,0.096441782
,0.097942591
,0.057657083
,0.017336122
,0.002304393
,0
,0
,0.041833587
,0.026967301
,0.044917928
,0.011415606
,0.009820257
,0
,0
,0
,0
,0
,0
,0
,0.000472696
,0
,0.019593245
,0.222947023
,0.369707283
,0.550513466
,0.700050815
,0.818118434
,0.928138405
,0.949090651
,0.963519694
,0.962727928
,0.932735373
,0.793502795
,0.759775942
,0.895817823
,0.491792817
,0.583212205
,0.466219969
,0.072298838
,0.077675754
,0.078313894
,0.055187247
,0.040510039
,0.176126493
,0.684522754
,0.832653833
,0.762033065
,0.740785384
,0.660497985
,0.474953026
,0.79919878
,0.944730032
,0.931813616
,0.905626263
,0.957681899
,0.930584607
,0.949149738
,0.934732513
,0.937225984
,0.932499025
,0.895912362
,0.916072842
,0.91635646
,0.837108992
,0.832240224
,0.734191276
,0.62764562
,0.72886163
,0.65416386
,0.589877217
,0.87140308
,0.982262086
,0.971590976
,0.974840761
,0.99051063
,0.996596589
,0.996702946
,0.990888786
,0.984921001
,0.968991149
,0.923836873
,0.938868602
,0.903877288
,0.932605382
,0.929580128
,0.95650016
,0.944316423
,0.88143605
,0.848536415
,0.493624514
,0.559813758
,0.460701244
,0.322047719
,0.404781319
,0.654376573
,0.555382234
,0.867834226
,0.866049799
,0.73667293
,0.59735763
,0.312853783
,0.299511941
,0.33430236
,0.463241985
,0.422141076
,0.710674655
,0.73031517
,0.695914726
,0.660167098
,0.744377873
,0.608714149
,0.62128786
,0.604022642
,0.570603042
,0.415346072
,0.406423937
,0.296604862
,0.309166755
,0.179069025
,0.082839957
,0.246534548
,0.134080193
,0.139220761
,0.431878612
,0.439689911
,0.475874783
,0.481228064
,0.258588294
,0.217298307
,0.31586722
,0.315418159
,0.178170903
,0.151546306
,0.133973836
,0.220134482
,0.339171128
,0.33570863
,0.276456199
,0.434691152
,0.483071578
,0.343957174
,0.223786058
,0.103910377
,0.054395481
,0.040332778
,0
,0
,0
,0
,0
,0.078160268
,0.184126872
,0.049987592
,0.045307902
,0.018825114
,0.086692429
,0.191619102
,0.228631191
,0.026648232
,0.012857329
,0.011061084
,0.015067182
,0.047789556
,0.065905626
,0.063636686
,0.017997897
,0.010139327
,0.004596968
,1.18E-05
,0
,0
,0
,0.005294194
,0.040273691
,0.09167937
,0.092341145
,0.016898879
,0.054182768
,0.006499569
,0.001252644
,0.008614883
,0.024320204
,0.028479928
,0.020065941
,0.007338604
,0.000555418
,0.038950142
,0.112017112
,0.100246984
,0.079578355
,0.098462557
,0.078963851
,0.065492017
,0.107384692
,0.091443022
,0.041337257
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.008863048
,0.046111485
,0.089398613
,0.220347195
,0.147138417
,0.34211366
,0.405419459
,0.338119379
,0.15743137
,0.158175867
,0.154689734
,0.115066
,0.122050082
,0.086408811
,0.055163612
,0.095059146
,0.155611491
,0.151487219
,0.143959537
,0.180640739
,0.170052351
,0.031859704
,0
,0
,0
,0.006381395
,0.124661727
,0.269448482
,0.435341109
,0.505713712
,0.599567483
,0.596884934
,0.744590586
,0.505524633
,0.342184564
,0.418194065
,0.333546046
,0.237198804
,0.179399913
,0.259450964
,0.500194987
,0.422791033
,0.229753844
,0.229162974
,0.146701173
,0.159428511
,0.179352643
,0.152822585
,0.150116401
,0.121081056
,0.058330674
,0.101180558
,0.320747805
,0.431984968
,0.581203247
,0.766263693
,0.779747344
,0.85237707
,0.946892615
,0.950863261
,0.934165278
,0.93996762
,0.986610889
,0.974628047
,0.980288581
,0.946526276
,0.861641909
,0.761229482
,0.820505548
,0.509507096
,0.769418939
,0.828600466
,0.434017561
,0.215312984
,0.348707768
,0.469753371
,0.541945853
,0.466137247
,0.44764302
,0.387102492
,0.265265123
,0.264473358
,0.184977724
,0.231006488
,0.365854811
,0.317486203
,0.387740632
,0.56334716
,0.612542986
,0.422022902
,0.622067808
,0.742404368
,0.725481854
,0.730516066
,0.667446615
,0.576204488
,0.508561705
,0.521773555
,0.535930797
,0.648314248
,0.728814361
,0.836317226
,0.90573262
,0.81023623
,0.734793964
,0.690904149
,0.788964914
,0.730716962
,0.541343165
,0.472565912
,0.343614469
,0.24343839
,0.219709056
,0.205811796
,0.16728708
,0.367911039
,0.379409366
,0.166507132
,0.038134742
,0.017974262
,0.016697983
,0.034341357
,0.057219839
,0.184812281
,0.3435672
,0.291582468
,0.219614516
,0.15225535
,0.081031895
,0.072121577
,0.01843514
,0.006192316
,0.026234623
,0.012821876
,0.010458397
,0.006783186
,0.002434384
,0.003970646
,0
,0
,7.09E-05
,0
,0.013200033
,0.02075135
,0.014606303
,0.054560925
,0.103874925
,0.155564222
,0.048191347
,0.035428558
,0.068351828
,0.062714929
,0.005246925
,0.002292575
,0.011025632
,0
,0
,0.008071283
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.003639758
,0
,0
,0
,0.005341464
,0.049384904
,0.310608478
,0.270748396
,0.352075726
,0.286276456
,0.215537514
,0.299677385
,0.279942331
,0.307878659
,0.286359178
,0.333959655
,0.479632715
,0.309261294
,0.478592784
,0.460074922
,0.562460855
,0.545361081
,0.168114298
,0.010954728
,0.025490127
,0.052977393
,0.277614304
,0.343460843
,0.552262441
,0.640195696
,0.80042779
,0.917467295
,0.947719833
,0.924959525
,0.902731001
,0.914867468
,0.878753501
,0.790288463
,0.738362818
,0.838314366
,0.913165763
,0.870363149
,0.874475603
,0.904633602
,0.87108401
,0.864052658
,0.645797143
,0.522967112
,0.40209877
,0.355467319
,0.39837629
,0.61147942
,0.842013212
,0.863969937
,0.815896763
,0.777962917
,0.685101807
,0.633991562
,0.646305291
,0.699554484
,0.702686094
,0.598468465
,0.868637809
,0.890570898
,0.399581664
,0.660769785
,0.887368384
,0.903380957
,0.893891587
,0.890488177
,0.906158046
,0.945498162
,0.954526654
,0.958946361
,0.962420676
,0.961345293
,0.966284965
,0.966154973
,0.947046241
,0.935866983
,0.600252892
,0.69834911
,0.756124366
,0.752283712
,0.525637844
,0.374422425
,0.507911748
,0.316788977
,0.242989329
,0.367946491
,0.628579194
,0.674537053
,0.670696399
,0.701847059
,0.779227379
,0.573935548
,0.467567152
,0.38447903
,0.319790596
,0.162725565
,0.066638305
,0.005376916
,0.004620602
,0
,0
,0
,0
,0
,0
,0
,0.03514494
,0.110197232
,0.117795819
,0.112950686
,0.029047163
,0.040758204
,0.057373465
,0.2204181
,0.383710899
,0.497169733
,0.575318183
,0.588470947
,0.430566881
,0.224069675
,0.185438603
,0.113482469
,0.080228312
,0.187010317
,0.417792274
,0.566407866
,0.633991562
,0.6965765
,0.746611361
,0.773306862
,0.764467449
,0.426158991
,0.212464991
,0.290861606
,0.188322048
,0.388189693
,0.427659801
,0.266151428
,0.237754222
,0.302738091
,0.251556942
,0.177237329
,0.126221623
,0.081847296
,0.020704081
,0.001087201
,0.002670732
,0
,0
,0.000472696
,0.003817019
,0.007314969
,0
,0
,0.003675211
,0.0005436
,0
,0
,0
,0
,0
,0
,0.018612401
,0.0406873
,0.158317675
,0.335035039
,0.386653431
,0.451341865
,0.401307004
,0.522825303
,0.25756018
,0.138641708
,0.129400503
,0.064593895
,0.123917231
,0.224766902
,0.258682833
,0.317415299
,0.474054904
,0.37639593
,0.201474811
,0.217156498
,0.202987438
,0.23108921
,0.309993973
,0.333333333
,0.332092507
,0.365323029
,0.354072866
,0.309934886
,0.290566172
,0.289124449
,0.277980643
,0.226905851
,0.279020574
,0.183382376
,0.155611491
,0.213918531
,0.449817421
,0.547098238
,0.720223112
,0.751811016
,0.794649082
,0.807151889
,0.741825315
,0.5820541
,0.342172747
,0.210184233
,0.056428073
,0.036893915
,0.075749518
,0.095602746
,0.23367722
,0.299913733
,0.452086362
,0.618416232
,0.804563879
,0.899386677
,0.892367143
,0.823696246
,0.730019735
,0.508041739
,0.431275924
,0.487396745
,0.411966297
,0.301899056
,0.148710131
,0.239266849
,0.261755356
,0.28321575
,0.176941894
,0.052835585
,0
,0
,0
,0
,0.016083478
,0.073196961
,0.10898004
,0.190307371
,0.202030229
,0.156107822
,0.088559577
,0.158329493
,0.126174354
,0.101629619
,0.07097529
,0.105328465
,0.079578355
,0.081280061
,0.039659186
,0.035629454
,0.063353068
,0.068056393
,0.001914418
,0
,0
,0
,0
,0
,0
,0
,0
,0.00976117
,0.013117311
,0.091017596
,0.235272568
,0.189787405
,0.254215857
,0.313101949
,0.374422425
,0.376809539
,0.311163895
,0.322236797
,0.397655428
,0.639120313
,0.487668546
,0.277897921
,0.385365335
,0.415286986
,0.44305787
,0.246250931
,0.167712506
,0.216931967
,0.152834403
,0.04263717
,0.133382966
,0.326254712
,0.387279753
,0.507781756
,0.565805178
,0.763013909
,0.894009761
,0.934188913
,0.962160693
,0.784367946
,0.688847922
,0.520733624
,0.425532669
,0.567814136
,0.479278193
,0.388780563
,0.506954538
,0.368324648
,0.395362853
,0.558064783
,0.670152799
,0.436581936
,0.253530448
,0.144798572
,0.056073551
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.000649957
,0.015799861
,0.00603869
,0.002647097
,0
,0
,0
,0.00140627
,0.020715898
,0.052457428
,0.061320476
,0.047151416
,0.004147907
,0.003273419
,0.065468383
,0.157951336
,0.193781685
,0.264118836
,0.239763179
,0.21918909
,0.135923707
,0.138582621
,0.12637525
,0.138665343
,0.135297385
,0.121222864
,0.109677267
,0.114782383
,0.072310656
,0.020893159
,0
,0
,0
,0
,7.09E-05
,0
,0
,0
,0
,0
,0
,0
,0
,0.009418466
,0.039434656
,0.041467248
,0.026825492
,0.036586663
,0.093050188
,0.138263552
,0.294465913
,0.383639995
,0.185804942
,0.302265395
,0.480176316
,0.645040829
,0.845889318
,0.76319117
,0.632998901
,0.620626086
,0.735479373
,0.700807128
,0.603242694
,0.165384479
,0.054620012
,0.026896397
,0.100648775
,0.234776238
,0.429136975
,0.525425131
,0.551978823
,0.758617837
,0.96140438
,0.909561456
,0.953900332
,0.96485506
,0.910932274
,0.927370275
,0.916143747
,0.8609565
,0.821462757
,0.677763203
,0.79061935
,0.717339667
,0.552888763
,0.521513572
,0.687004408
,0.241015823
,0.265146949
,0.465298212
,0.739012775
,0.737311069
,0.621595112
,0.707318514
,0.927642075
,0.979697711
,0.936906914
,0.981174886
,0.993854953
,0.991668735
,0.991219674
,0.993429527
,0.978787771
,0.976377022
,0.965280486
,0.955011167
,0.916923695
,0.980371303
,0.794235473
,0.313562827
,0.620661538
,0.774961298
,0.19153638
,0.639120313
,0.709906524
,0.416303282
,0.450963709
,0.659138984
,0.586674702
,0.473085877
,0.365807542
,0.225676841
,0.213256757
,0.075867692
,0.010576571
,0.08532161
,0.117252219
,0.001654436
,0.13273301
,0.369423666
,0.800758677
,0.904267262
,0.92071708
,0.944907293
,0.985003722
,0.895226953
,0.972122759
,0.993571336
,0.988383498
,0.960529892
,0.746055944
,0.814372319
,0.793928221
,0.760095012
,0.855142341
,0.871001288
,0.93774595
,0.788716749
,0.719525886
,0.770305243
,0.853653348
,0.77009253
,0.656042826
,0.577338958
,0.600063814
,0.631805344
,0.98188393
,0.835466374
,0.713546283
,0.886210279
,0.861760083
,0.883090486
,0.653277555
,0.66574491
,0.803476678
,0.947093511
,0.94400917
,0.956594699
,0.949315182
,0.95159594
,0.940948464
,0.731650536
,0.539948712
,0.525708748
,0.438874511
,0.375178738
,0.296829392
,0.215502062
,0.057905248
,0.074437787
,0.068552723
,0.050826627
,0.09458645
,0.154855178
,0.14244691
,0.198768627
,0.209357015
,0.231526453
,0.502475745
,0.617813545
,0.52325073
,0.407936564
,0.309993973
,0.1641082
,0.368336465
,0.721948453
,0.808569977
,0.789922123
,0.780645466
,0.77817563
,0.688505217
,0.550986162
,0.420722988
,0.348908663
,0.242469363
,0.243651103
,0.245577339
,0.421621111
,0.562768107
,0.720790348
,0.564942508
,0.633613406
,0.735916616
,0.870528592
,0.682608336
,0.646009856
,0.688989731
,0.729511587
,0.692629489
,0.567731414
,0.531428369
,0.397100011
,0.166944376
,0.084364401
,0.06003238
,0.093865589
,0.133690219
,0.162087425
,0.151144515
,0.113588825
,0.068139114
,0.069179045
,0.233499959
,0.504472885
,0.553444181
,0.727467177
,0.787381383
,0.806986445
,0.819087461
,0.852802496
,0.78798407
,0.724371019
,0.729310691
,0.621086964
,0.506351851
,0.45459165
,0.427789792
,0.387149762
,0.413372567
,0.420687536
,0.434159369
,0.574892757
,0.656633696
,0.788090427
,0.858474847
,0.885678496
,0.973150873
,0.986055471
,0.993334988
,0.987225393
,0.986539984
,0.941503882
,0.753689982
,0.657590905
,0.549910779
,0.594828707
,0.646175299
,0.701539807
,0.718521407
,0.586296546
,0.384171778
,0.465889082
,0.465002777
,0.523038017
,0.47938455
,0.417567743
,0.433911204
,0.438366363
,0.620850616
,0.709327472
,0.785183347
,0.795641744
,0.855662306
,0.819040191
,0.843844908
,0.817220312
,0.854823271
,0.806691011
,0.737181078
,0.598988431
,0.593954219
,0.529573037
,0.271563796
,0.21628201
,0.170536864
,0.142411458
,0.080299217
,0.059796032
,0.0908167
,0.214249418
,0.260845417
,0.349594072
,0.369080961
,0.516432091
,0.611243072
,0.739674549
,0.709552002
,0.525070609
,0.457144208
,0.357795346
,0.332813368
,0.430165089
,0.385105352
,0.326290164
,0.148402879
,0.097434443
,0.052433793
,0.184611385
,0.260018199
,0.265170584
,0.246132757
,0.227922147
,0.151203602
,0.117512201
,0.192020893
,0.330119001
,0.493683601
,0.730102457
,0.915080181
,0.903144609
,0.898334929
,0.698857258
,0.681946562
,0.774323159
,0.750014772
,0.713298117
,0.561763628
,0.563039907
,0.43120502
,0.447312133
,0.413289845
,0.365523924
,0.370380875
,0.358256225
,0.460890323
,0.399085333
,0.475532078
,0.57951336
,0.411493601
,0.290542537
,0.451755474
,0.581085073
,0.640467496
,0.76518831
,0.836789922
,0.701457085
,0.543399393
,0.573049243
,0.712872691
,0.863201806
,0.817598468
,0.654471112
,0.693633968
,0.509306201
,0.413738906
,0.494499001
,0.47048605
,0.204110091
,0.163777313
,0.13445835
,0.133442053
,0.195944269
,0.264875149
